entry_time,direction,entry,stop,target,exit_price,exit_time,outcome,r_multiple,pnl,confidence,zone_type
2021-04-01 08:50:00,short,1716.978,1716.9537714285714,1715.478,1715.478,2021-04-01 09:00:00,win,61.91037735817835,226310.0528224583,3,CISD+FVG
2021-04-01 09:20:00,short,1714.895,1715.0048428571429,1714.428,1714.428,2021-04-01 09:25:00,win,4.251528157104954,40704.10039599147,4,CISD+IFVG
2021-04-07 08:05:00,short,1738.828,1739.18255,1737.438,1737.438,2021-04-07 08:10:00,win,3.9204625581717796,19565.134858795598,2,CISD+zone
2021-04-08 08:15:00,short,1744.188,1744.3516071428571,1742.308,1744.3516071428571,2021-04-08 08:20:00,loss,-1.0,-10176.685253892927,5,CISD+BKR
2021-04-08 08:45:00,short,1743.168,1743.4405642857143,1742.155,1742.155,2021-04-08 08:50:00,win,3.7165544170419094,18721.991242944507,4,CISD+IFVG
2021-04-08 09:35:00,long,1743.578,1742.7575285714286,1746.975,1746.975,2021-04-08 10:40:00,win,4.140302613480074,21244.179040225798,2,CISD+zone
2021-04-14 09:25:00,short,1743.728,1743.7746428571427,1740.705,1743.7746428571427,2021-04-14 10:00:00,loss,-1.0,-5237.290052092851,2,CISD+zone
2021-04-20 09:35:00,short,1764.718,1764.8742285714286,1763.505,1764.8742285714286,2021-04-20 09:40:00,loss,-1.0,-5211.103601832387,2,CISD+zone
2021-04-26 14:55:00,short,1777.678,1779.1796785714287,1769.865,1779.1796785714287,2021-04-26 15:20:00,loss,-1.0,-5185.048083823224,2,CISD+zone
2021-04-29 08:20:00,short,1778.405,1778.53,1776.955,1776.955,2021-04-29 08:30:00,win,11.600000000000364,59845.82498348954,2,CISD+zone
2021-04-30 07:45:00,short,1769.608,1769.6147071428572,1769.268,1769.268,2021-04-30 07:50:00,win,50.69222577093999,276696.01031541097,2,CISD+zone
2021-05-05 07:05:00,long,1777.228,1775.1963357142859,1798.178,1775.1963357142859,2021-05-05 08:05:00,loss,-1.0,-13683.664039797222,5,CISD+BKR
2021-05-05 12:30:00,short,1773.485,1773.5853285714284,1770.638,1773.5853285714284,2021-05-05 12:35:00,loss,-1.0,-6773.413699699625,2,CISD+zone
2021-05-06 07:55:00,short,1792.078,1792.117042857143,1791.158,1792.117042857143,2021-05-06 08:00:00,loss,-1.0,-6739.546631201128,3,CISD+FVG
2021-05-10 07:05:00,short,1834.208,1834.560192857143,1830.0,1834.560192857143,2021-05-10 07:15:00,loss,-1.0,-6705.848898045122,2,CISD+zone
2021-05-11 07:00:00,short,1834.248,1834.3432714285716,1833.145,1834.3432714285716,2021-05-11 07:05:00,loss,-1.0,-6672.319653554897,2,CISD+zone
2021-05-11 12:30:00,short,1836.448,1836.5896142857143,1834.228,1836.5896142857143,2021-05-11 12:40:00,loss,-1.0,-6638.958055287122,5,CISD+BKR
2021-05-12 14:35:00,short,1827.088,1826.997892857143,1825.915,1825.915,2021-05-12 14:40:00,win,13.017835909644775,85992.74224186844,2,CISD+zone
2021-05-14 12:40:00,short,1834.338,1835.3932071428571,1819.566,1835.3932071428571,2021-05-14 12:45:00,loss,-1.0,-14071.453952440059,4,CISD+IFVG
2021-05-18 09:25:00,short,1868.465,1868.5473142857143,1867.838,1868.5473142857143,2021-05-18 09:30:00,loss,-1.0,-6965.369706457829,2,CISD+zone
2021-05-18 13:15:00,short,1868.258,1868.4875714285715,1866.635,1868.4875714285715,2021-05-18 13:20:00,loss,-1.0,-6930.54285792554,5,CISD+BKR
2021-05-19 08:50:00,short,1862.498,1862.6720285714284,1859.858,1862.6720285714284,2021-05-19 08:55:00,loss,-1.0,-6895.890143635912,3,CISD+FVG
2021-05-19 09:55:00,short,1859.058,1858.9379285714288,1857.745,1858.9379285714288,2021-05-19 10:00:00,loss,1.0,6861.410692917732,3,CISD+FVG
2021-05-21 07:15:00,long,1874.228,1872.7552857142857,1883.448,1883.448,2021-05-21 12:25:00,win,6.260549034823701,43170.97908153051,2,CISD+zone
2021-05-27 07:30:00,short,1898.098,1899.3743214285714,1892.008,1899.3743214285714,2021-05-27 07:35:00,loss,-1.0,-7111.572641789975,2,CISD+zone
2021-05-28 09:25:00,short,1892.428,1892.610585714286,1890.625,1892.610585714286,2021-05-28 09:30:00,loss,-1.0,-7076.014778581025,2,CISD+zone
2021-06-01 08:00:00,short,1912.628,1912.6363428571428,1912.593,1912.593,2021-06-01 08:05:00,win,4.195205479409681,29536.90929162956,3,CISD+FVG
2021-06-02 08:35:00,short,1896.608,1897.0492214285714,1895.058,1897.0492214285714,2021-06-02 08:40:00,loss,-1.0,-7188.319251146267,2,CISD+zone
2021-06-04 08:05:00,short,1871.158,1871.2266642857142,1870.748,1870.748,2021-06-04 08:10:00,win,5.971080828046449,85414.8501801294,5,CISD+BKR
2021-06-04 09:20:00,long,1870.138,1869.6457357142858,1872.118,1869.6457357142858,2021-06-04 09:25:00,loss,-1.0,-7579.451905791182,2,CISD+zone
2021-06-14 09:55:00,short,1858.918,1858.9875785714285,1858.648,1858.648,2021-06-14 10:00:00,win,3.880505081613904,29265.041128089517,2,CISD+zone
2021-06-14 12:20:00,short,1851.808,1851.717,1847.168,1847.168,2021-06-14 12:45:00,win,50.989010989071204,391997.3902513245,2,CISD+zone
2021-06-16 08:50:00,short,1859.198,1859.7032285714286,1856.798,1859.7032285714286,2021-06-16 08:55:00,loss,-1.0,-19295.73360631859,4,CISD+IFVG
2021-06-21 12:05:00,short,1780.558,1780.6099357142857,1766.378,1780.6099357142857,2021-06-21 14:25:00,loss,-1.0,-9551.388135127703,3,CISD+FVG
2021-06-22 12:00:00,short,1782.068,1782.2053285714285,1780.008,1780.008,2021-06-22 12:05:00,win,15.000520128999664,142559.41103096734,2,CISD+zone
2021-06-30 12:25:00,short,1756.618,1758.292907142857,1750.488,1758.292907142857,2021-06-30 12:35:00,loss,-1.0,-10216.4282496069,2,CISD+zone
2021-07-01 07:45:00,short,1775.518,1775.7627642857142,1774.615,1775.7627642857142,2021-07-01 07:50:00,loss,-1.0,-20330.692216717733,4,CISD+IFVG
2021-07-01 14:15:00,short,1776.848,1776.8485928571429,1775.008,1776.8485928571429,2021-07-01 14:25:00,loss,-1.0,-10063.692647275278,5,CISD+BKR
2021-07-02 07:00:00,short,1775.508,1775.5770285714284,1774.868,1775.5770285714284,2021-07-02 07:05:00,loss,-1.0,-10013.374184038901,2,CISD+zone
2021-07-08 14:00:00,short,1810.448,1809.9853142857144,1807.068,1807.068,2021-07-08 14:05:00,win,7.305174756082549,145567.40214177486,4,CISD+IFVG
2021-07-12 08:40:00,short,1803.008,1803.5797642857144,1800.278,1803.5797642857144,2021-07-12 09:05:00,loss,-1.0,-10691.144323827582,2,CISD+zone
2021-07-14 14:05:00,short,1823.096,1825.4179357142857,1804.448,1825.4179357142857,2021-07-14 18:40:00,loss,-1.0,-10637.688602208444,2,CISD
2021-07-15 08:05:00,short,1830.518,1830.7412642857141,1829.388,1830.7412642857141,2021-07-15 08:10:00,loss,-1.0,-10584.500159197401,3,CISD+FVG
2021-07-16 14:50:00,short,1813.718,1814.2125785714284,1811.788,1811.788,2021-07-16 15:05:00,win,3.902312213864063,41097.50412763772,2,CISD
2021-07-21 14:40:00,short,1802.308,1804.0353142857143,1794.608,1804.0353142857143,2021-07-21 15:20:00,loss,-1.0,-21474.13035807921,5,CISD+BKR
2021-07-23 14:40:00,short,1795.948,1797.3113357142856,1789.407,1797.3113357142856,2021-07-23 14:45:00,loss,-1.0,-21259.389054498417,5,CISD+BKR
2021-07-27 09:05:00,long,1796.668,1795.213857142857,1811.208,1795.213857142857,2021-07-27 11:00:00,loss,-1.0,-21046.79516395343,5,CISD+BKR
2021-07-28 12:00:00,short,1797.358,1797.4088571428572,1795.258,1797.4088571428572,2021-07-28 12:05:00,loss,-1.0,-10418.163606156948,2,CISD+zone
2021-07-30 09:25:00,short,1828.608,1829.0102428571429,1826.595,1829.0102428571429,2021-07-30 09:35:00,loss,-1.0,-20732.145576252326,4,CISD+IFVG
2021-08-04 08:30:00,short,1813.008,1813.3177642857142,1808.845,1813.3177642857142,2021-08-04 09:45:00,loss,-1.0,-20524.824120489797,4,CISD+IFVG
2021-08-06 14:05:00,short,1766.367,1766.6090285714286,1763.058,1766.6090285714286,2021-08-06 14:10:00,loss,-1.0,-10159.787939642452,3,CISD+zone
2021-08-09 09:20:00,short,1744.688,1745.9657571428572,1706.485,1745.9657571428572,2021-08-09 11:25:00,loss,-1.0,-20217.977999888477,4,CISD+IFVG
2021-08-12 08:05:00,long,1755.548,1755.047535714286,1757.878,1755.047535714286,2021-08-12 08:10:00,loss,-1.0,-10007.899109944798,2,CISD+zone
2021-08-12 13:40:00,short,1747.218,1747.3104142857142,1743.848,1747.3104142857142,2021-08-12 13:45:00,loss,-1.0,-9957.859614395073,5,CISD+BKR
2021-08-13 08:05:00,short,1756.758,1757.8583857142858,1751.568,1757.8583857142858,2021-08-13 09:35:00,loss,-1.0,-19816.140632646195,5,CISD+BKR
2021-08-17 14:55:00,short,1783.908,1785.0747428571428,1770.699,1785.0747428571428,2021-08-17 17:25:00,loss,-1.0,-9808.989613159865,2,CISD
2021-08-18 08:50:00,long,1788.508,1787.7441642857143,1791.258,1787.7441642857143,2021-08-18 08:55:00,loss,-1.0,-9759.944665094068,2,CISD+zone
2021-08-19 08:20:00,short,1778.768,1779.45185,1776.078,1779.45185,2021-08-19 08:35:00,loss,-1.0,-9711.144941768598,2,CISD+zone
2021-08-20 08:25:00,short,1785.026,1785.1244714285715,1778.848,1785.1244714285715,2021-08-20 11:00:00,loss,-1.0,-9662.589217059754,3,CISD+FVG
2021-09-01 07:10:00,short,1814.638,1814.807042857143,1814.038,1814.807042857143,2021-09-01 07:15:00,loss,-1.0,-19228.55254194891,5,CISD+BKR
2021-09-03 07:40:00,short,1811.868,1812.37075,1808.848,1812.37075,2021-09-03 08:10:00,loss,-1.0,-9518.133508264711,2,CISD+zone
2021-09-06 09:50:00,short,1824.308,1824.4832785714286,1823.458,1824.4832785714286,2021-09-06 09:55:00,loss,-1.0,-9470.542840723387,2,CISD+zone
2021-09-07 13:00:00,short,1810.118,1810.21215,1809.528,1810.21215,2021-09-07 13:05:00,loss,-1.0,-9423.19012651977,2,CISD+zone
2021-09-08 09:55:00,short,1797.124,1797.4357,1795.268,1797.4357,2021-09-08 10:10:00,loss,-1.0,-9376.074175887172,2,CISD+zone
2021-09-10 09:30:00,short,1800.388,1800.4513714285715,1800.074,1800.074,2021-09-10 09:35:00,win,4.954914337225031,46225.356139183765,2,CISD+zone
2021-09-13 07:00:00,short,1788.174,1788.2436285714286,1786.978,1788.2436285714286,2021-09-13 07:05:00,loss,-1.0,-9560.320585703654,2,CISD+zone
2021-09-15 07:10:00,short,1800.575,1800.7021285714286,1799.534,1800.7021285714286,2021-09-15 07:15:00,loss,-1.0,-50.0,2,CISD+zone
2021-09-27 13:35:00,short,1751.198,1751.3309,1750.128,1751.3309,2021-09-27 13:40:00,loss,-1.0,-49.75,2,CISD+zone
2021-09-30 09:15:00,short,1729.818,1730.5274714285715,1726.108,1730.5274714285715,2021-09-30 09:20:00,loss,-1.0,-49.50125,2,CISD+zone
2021-10-07 09:05:00,short,1760.478,1760.4210357142856,1759.888,1759.888,2021-10-07 09:10:00,win,10.357366771131247,1020.2781777401267,5,CISD+BKR
2021-10-07 09:35:00,short,1760.298,1760.5722500000002,1758.045,1760.5722500000002,2021-10-07 09:40:00,loss,-1.0,-108.71026927740128,5,CISD+BKR
2021-10-11 09:00:00,short,1753.875,1753.7841428571428,1753.338,1753.338,2021-10-11 09:05:00,win,5.9103773584870245,318.0467635152292,2,CISD+zone
2021-10-19 09:30:00,short,1778.944,1779.3575857142855,1777.358,1779.3575857142855,2021-10-19 09:40:00,loss,-1.0,-110.80363421977957,4,CISD+IFVG
2021-10-21 14:40:00,long,1781.278,1779.1925142857142,1789.138,1779.1925142857142,2021-10-21 15:00:00,loss,-1.0,-109.69559787758178,5,CISD+BKR
2021-10-26 07:00:00,short,1803.648,1804.2290714285714,1792.164,1804.2290714285714,2021-10-26 12:05:00,loss,-1.0,-54.299320949402976,2,CISD+zone
2021-10-27 08:35:00,short,1784.558,1784.9456,1782.288,1784.9456,2021-10-27 08:40:00,loss,-1.0,-54.027824344655954,2,CISD+zone
2021-10-28 08:55:00,short,1800.888,1801.2078214285714,1794.014,1801.2078214285714,2021-10-28 11:30:00,loss,-1.0,-107.51537044586536,5,CISD+BKR
2021-10-28 14:30:00,short,1798.748,1800.2960714285714,1783.374,1800.2960714285714,2021-10-28 15:10:00,loss,-1.0,-53.22010837070336,4,CISD+IFVG
2021-10-29 08:10:00,short,1794.854,1795.300557142857,1793.134,1793.134,2021-10-29 08:25:00,win,3.8516907130755342,203.96246017451,2,CISD+zone
2021-11-02 07:55:00,short,1794.164,1794.6453357142857,1792.424,1792.424,2021-11-02 08:05:00,win,3.6149405671717925,390.2243039043339,4,CISD+IFVG
2021-11-03 12:50:00,short,1777.108,1777.1133857142856,1774.278,1774.278,2021-11-03 13:05:00,win,525.4641909833863,29386.554219513106,2,CISD+zone
2021-11-05 08:05:00,short,1795.548,1796.7025214285713,1789.974,1796.7025214285713,2021-11-05 08:10:00,loss,-1.0,-405.7154254936192,4,CISD+IFVG
2021-11-05 09:00:00,short,1797.094,1797.1678928571428,1796.528,1796.528,2021-11-05 09:05:00,win,7.659739004365646,1538.298763316508,5,CISD+BKR
2021-11-09 08:00:00,short,1821.458,1821.5622428571428,1819.043,1821.5622428571428,2021-11-09 08:05:00,loss,-1.0,-208.52062943592404,2,CISD+zone
2021-11-09 12:45:00,long,1824.859,1824.0778642857142,1827.973,1824.0778642857142,2021-11-09 12:55:00,loss,-1.0,-207.47802628874442,5,CISD+BKR
2021-11-12 09:05:00,short,1851.258,1851.3401857142858,1842.748,1851.3401857142858,2021-11-12 09:15:00,loss,-1.0,-206.4406361573007,2,CISD+zone
2021-11-16 14:05:00,short,1864.738,1865.9897571428573,1856.318,1865.9897571428573,2021-11-16 14:35:00,loss,-1.0,-205.4084329765142,2,CISD
2021-11-19 08:25:00,short,1855.628,1855.755757142857,1854.948,1854.948,2021-11-19 08:30:00,win,5.322598680535454,1087.8401210599914,2,CISD+zone
2021-11-22 13:00:00,short,1839.288,1839.278,1838.218,1839.278,2021-11-22 13:05:00,loss,1.0,209.82059141693153,2,CISD+zone
2021-11-23 09:00:00,short,1801.748,1801.8438428571428,1798.738,1801.8438428571428,2021-11-23 09:05:00,loss,-1.0,-210.86969437401626,2,CISD+zone
2021-11-24 09:25:00,long,1792.328,1791.8857714285714,1793.998,1791.8857714285714,2021-11-24 09:30:00,loss,-1.0,-209.81534590214616,2,CISD+zone
2021-12-02 09:20:00,long,1771.518,1770.155142857143,1776.328,1770.155142857143,2021-12-02 09:30:00,loss,-1.0,-417.53253834527084,5,CISD+BKR
2021-12-02 14:10:00,long,1777.498,1776.3652,1781.728,1776.3652,2021-12-02 14:25:00,loss,-1.0,-206.67860648090905,5,CISD+BKR
2021-12-03 07:20:00,short,1771.228,1771.7797428571428,1767.365,1767.365,2021-12-03 09:05:00,win,7.00144995080735,1439.8146695827988,2,CISD+zone
2021-12-06 08:15:00,short,1781.498,1781.4124214285714,1780.975,1780.975,2021-12-06 08:20:00,win,6.111342959682801,1300.764433621999,2,CISD+zone
2021-12-06 12:20:00,short,1779.128,1779.1459214285715,1778.878,1779.1459214285715,2021-12-06 12:25:00,loss,-1.0,-219.34810896452848,2,CISD+zone
2021-12-07 09:35:00,short,1779.728,1779.9507642857143,1777.298,1779.9507642857143,2021-12-07 09:40:00,loss,-1.0,-436.5027368394117,4,CISD+IFVG
2021-12-07 13:25:00,short,1778.705,1778.5648214285716,1776.725,1776.725,2021-12-07 13:30:00,win,14.124840764353594,3051.9381672753093,3,CISD+FVG
2021-12-08 13:05:00,short,1783.368,1783.1192785714286,1781.948,1783.1192785714286,2021-12-08 13:10:00,loss,1.0,231.32854557188531,3,CISD+FVG
2021-12-09 07:00:00,short,1784.018,1784.0628357142857,1783.388,1784.0628357142857,2021-12-09 07:05:00,loss,-1.0,-232.48518829974478,2,CISD+zone
2021-12-09 08:50:00,short,1783.898,1784.22335,1782.548,1784.22335,2021-12-09 08:55:00,loss,-1.0,-231.322762358246,3,CISD+FVG
2021-12-14 12:05:00,short,1784.138,1784.5408,1782.688,1784.5408,2021-12-14 12:30:00,loss,-1.0,-230.16614854645482,2,CISD+zone
2021-12-15 14:35:00,short,1766.875,1766.8028571428572,1766.358,1766.8028571428572,2021-12-15 14:40:00,loss,1.0,229.01531780372252,2,CISD+zone
2021-12-20 14:35:00,short,1795.968,1796.0,1795.758,1795.758,2021-12-20 14:40:00,win,6.562500000016431,1510.4275882061454,2,CISD+zone
2021-12-21 14:45:00,short,1794.548,1794.5326214285712,1789.168,1794.5326214285712,2021-12-21 14:50:00,loss,1.0,237.71253233377186,3,CISD+FVG
2021-12-22 14:35:00,short,1792.605,1793.3462357142855,1789.728,1789.728,2021-12-22 14:50:00,win,3.881356422191831,927.2602993292146,2,CISD+zone
2021-12-27 07:45:00,short,1808.458,1808.4823142857144,1808.355,1808.4823142857144,2021-12-27 07:50:00,loss,-1.0,-243.5373964920868,2,CISD+zone
2021-12-31 14:35:00,short,1824.538,1824.3134285714286,1823.678,1824.3134285714286,2021-12-31 14:40:00,loss,1.0,242.31970950962636,3,CISD+FVG
2022-01-06 14:25:00,long,1789.818,1787.7907857142857,1797.294,1787.7907857142857,2022-01-06 18:55:00,loss,-1.0,-487.062616114349,4,CISD+IFVG
2022-01-07 12:45:00,short,1790.878,1790.8643785714287,1789.988,1789.988,2022-01-07 12:55:00,win,65.33822758347955,15752.784989246715,2,CISD+zone
2022-01-10 12:15:00,short,1799.018,1799.0168857142855,1798.745,1799.0168857142855,2022-01-10 12:25:00,loss,1.0,319.8599199228363,2,CISD+zone
2022-01-11 13:40:00,short,1805.738,1805.67515,1805.008,1805.67515,2022-01-11 13:45:00,loss,1.0,642.918439044901,5,CISD+BKR
2022-01-12 09:50:00,long,1816.094,1815.5931785714286,1817.958,1815.5931785714286,2022-01-12 09:55:00,loss,-1.0,-649.34762343535,5,CISD+BKR
2022-01-17 13:00:00,long,1820.238,1819.2527,1828.998,1819.2527,2022-01-17 13:05:00,loss,-1.0,-321.4270736004982,2,CISD+zone
2022-01-18 07:15:00,short,1815.108,1815.1313857142857,1813.0,1815.1313857142857,2022-01-18 07:20:00,loss,-1.0,-319.81993823249576,2,CISD+zone
2022-01-20 12:15:00,short,1837.984,1838.4829499999998,1810.143,1838.4829499999998,2022-01-20 12:40:00,loss,-1.0,-318.22083854133325,2,CISD+zone
2022-01-24 07:00:00,short,1837.328,1837.4560571428572,1836.848,1836.848,2022-01-24 07:05:00,win,3.74832663989174,1186.8316682408017,2,CISD+zone
2022-01-26 07:40:00,short,1845.698,1845.7222,1834.838,1845.7222,2022-01-26 08:15:00,loss,-1.0,-322.5638926898306,2,CISD+zone
2022-01-31 13:25:00,short,1790.388,1790.3297571428573,1789.468,1790.3297571428573,2022-01-31 13:30:00,loss,1.0,641.902146452763,4,CISD+IFVG
2022-02-08 12:10:00,long,1818.408,1817.6917214285716,1822.998,1817.6917214285716,2022-02-08 12:20:00,loss,-1.0,-648.3211679172905,5,CISD+BKR
2022-02-10 12:00:00,short,1832.439,1832.4656,1832.234,1832.4656,2022-02-10 12:05:00,loss,-1.0,-641.8379562381176,5,CISD+BKR
2022-02-10 12:30:00,short,1831.128,1831.1794928571428,1830.548,1831.1794928571428,2022-02-10 12:35:00,loss,-1.0,-317.70978833786825,3,CISD+FVG
2022-02-14 09:20:00,short,1854.798,1855.5950285714287,1851.378,1855.5950285714287,2022-02-14 09:35:00,loss,-1.0,-316.1212393961789,2,CISD+zone
2022-02-15 12:00:00,short,1852.688,1852.77015,1852.368,1852.368,2022-02-15 12:05:00,win,3.8953134510083407,1225.2343593895166,2,CISD+zone
2022-02-17 07:15:00,short,1874.484,1874.7199428571428,1873.128,1874.7199428571428,2022-02-17 07:30:00,loss,-1.0,-641.3336099922911,5,CISD+BKR
2022-02-18 09:25:00,short,1892.938,1892.9848714285713,1892.668,1892.9848714285713,2022-02-18 09:30:00,loss,-1.0,-317.46013694618415,2,CISD+zone
2022-02-24 12:00:00,short,1964.753,1964.6191214285716,1945.603,1964.6191214285716,2022-02-24 13:00:00,loss,1.0,315.87283626145324,3,CISD+FVG
2022-02-25 07:50:00,short,1914.238,1915.61575,1904.201,1904.201,2022-02-25 11:25:00,win,7.285066231174684,4625.320610915303,5,CISD+BKR
2022-02-28 08:25:00,long,1899.358,1896.2582857142856,1911.488,1911.488,2022-02-28 12:55:00,win,3.913263895289907,2665.54947045433,5,CISD+BKR
2022-03-03 07:20:00,short,1926.171,1925.95145,1925.109,1925.95145,2022-03-03 07:25:00,loss,1.0,353.90655084960866,2,CISD+zone
2022-03-14 14:00:00,short,1958.189,1958.55205,1949.628,1958.55205,2022-03-14 14:25:00,loss,-1.0,-355.67608360385674,2,CISD+zone
2022-03-15 07:55:00,short,1930.048,1930.0335142857143,1929.413,1930.0335142857143,2022-03-15 08:00:00,loss,1.0,353.8977031858375,2,CISD+zone
2022-03-15 13:30:00,short,1918.923,1918.4422357142857,1913.608,1918.4422357142857,2022-03-15 13:35:00,loss,1.0,355.6671917017666,2,CISD+zone
2022-03-16 13:50:00,short,1914.943,1914.7586357142857,1912.648,1914.7586357142857,2022-03-16 13:55:00,loss,1.0,357.4455276602755,2,CISD
2022-03-17 12:30:00,short,1940.645,1940.9450142857143,1935.387,1940.9450142857143,2022-03-17 12:35:00,loss,-1.0,-718.4655105971539,4,CISD+IFVG
2022-03-21 09:20:00,short,1923.238,1923.3300285714286,1922.478,1923.3300285714286,2022-03-21 09:25:00,loss,-1.0,-355.6404277455912,2,CISD+zone
2022-03-23 12:30:00,short,1927.948,1928.1736142857142,1924.828,1928.1736142857142,2022-03-23 12:55:00,loss,-1.0,-707.7244512137264,5,CISD+BKR
2022-03-24 08:45:00,short,1941.818,1942.0610571428572,1940.698,1940.698,2022-03-24 08:55:00,win,4.607969907133833,1614.2806219991505,2,CISD+zone
2022-03-28 08:40:00,short,1930.533,1930.7128428571427,1926.965,1926.965,2022-03-28 09:00:00,win,19.839542457704038,7110.3929473079625,2,CISD+zone
2022-03-29 12:00:00,short,1909.378,1909.2481642857144,1900.858,1909.2481642857144,2022-03-29 12:05:00,loss,1.0,393.94697119733013,2,CISD+zone
2022-03-29 13:20:00,long,1898.058,1893.7829857142858,1914.748,1893.7829857142858,2022-03-29 13:40:00,loss,-1.0,-791.8334121066337,5,CISD+BKR
2022-04-13 12:25:00,short,1975.603,1975.7620142857145,1974.342,1975.7620142857145,2022-04-13 12:30:00,loss,-1.0,-391.9575389927837,3,CISD+FVG
2022-04-14 08:45:00,short,1974.265,1974.3446571428572,1973.918,1973.918,2022-04-14 08:50:00,win,4.356169296994292,1698.8962301003783,2,CISD+zone
2022-04-14 14:00:00,short,1963.668,1963.9550714285715,1960.412,1963.9550714285715,2022-04-14 14:05:00,loss,-1.0,-398.49223244832166,3,CISD+zone
2022-04-18 14:40:00,short,1985.828,1985.4360428571429,1982.484,1985.4360428571429,2022-04-18 14:45:00,loss,1.0,396.4997712860801,3,CISD+FVG
2022-04-21 14:10:00,short,1942.368,1943.3182857142858,1936.632,1943.3182857142858,2022-04-21 14:15:00,loss,-1.0,-398.48227014251046,2,CISD+zone
2022-04-22 12:10:00,short,1933.708,1933.85175,1932.678,1932.678,2022-04-22 12:15:00,win,7.165217391306425,2840.9360316916186,3,CISD+FVG
2022-04-26 07:10:00,long,1903.915,1902.9806571428571,1907.243,1902.9806571428571,2022-04-26 07:15:00,loss,-1.0,-410.69453895025595,2,CISD+zone
2022-04-26 12:15:00,long,1905.323,1903.4919571428572,1931.778,1903.4919571428572,2022-04-26 12:20:00,loss,-1.0,-408.6410662555047,4,CISD+IFVG
2022-04-26 14:25:00,short,1902.658,1902.6685857142857,1902.053,1902.053,2022-04-26 14:30:00,win,57.152496625951756,23238.082874591095,2,CISD+zone
2022-05-02 08:00:00,short,1884.493,1884.5072642857144,1883.325,1884.5072642857144,2022-05-02 08:05:00,loss,-1.0,-522.7882752971827,2,CISD+zone
2022-05-09 14:20:00,short,1859.788,1859.9534571428571,1858.828,1858.828,2022-05-09 14:25:00,win,5.802106717320943,3018.106997019222,2,CISD+zone
2022-05-10 07:00:00,short,1860.407,1860.431607142857,1859.223,1860.431607142857,2022-05-10 07:05:00,loss,-1.0,-535.2648689057929,2,CISD+zone
2022-05-11 12:10:00,short,1850.502,1851.736907142857,1833.218,1851.736907142857,2022-05-11 13:40:00,loss,-1.0,-1065.1770891225278,5,CISD+BKR
2022-05-12 08:40:00,short,1848.608,1848.6675928571428,1847.703,1847.703,2022-05-12 08:45:00,win,15.186383794789577,8007.213101991587,2,CISD+zone
2022-05-12 13:50:00,short,1842.369,1844.1485785714285,1831.838,1831.838,2022-05-12 16:50:00,win,5.917693193813816,3357.099801576226,2,CISD
2022-05-13 09:15:00,long,1822.808,1821.6774071428572,1828.388,1821.6774071428572,2022-05-13 10:00:00,loss,-1.0,-584.0842236334903,2,CISD+zone
2022-05-17 07:50:00,short,1823.908,1824.4861357142856,1821.728,1824.4861357142856,2022-05-17 08:05:00,loss,-1.0,-581.1638025153229,2,CISD+zone
2022-05-17 12:25:00,short,1831.523,1831.2506571428573,1829.988,1829.988,2022-05-17 12:30:00,win,5.636277801096353,3259.2226357232694,3,CISD+FVG
2022-05-31 12:00:00,long,1849.953,1848.0696642857142,1863.603,1848.0696642857142,2022-05-31 12:25:00,loss,-1.0,-594.5540966813627,2,CISD+zone
2022-06-07 12:00:00,short,1848.463,1848.465807142857,1847.608,1848.465807142857,2022-06-07 12:05:00,loss,-1.0,-1183.1626523959117,4,CISD+IFVG
2022-06-08 07:15:00,short,1847.273,1847.9504571428572,1836.923,1847.9504571428572,2022-06-08 07:25:00,loss,-1.0,-585.6655129359763,2,CISD+zone
2022-06-09 08:20:00,short,1848.533,1848.5631785714286,1844.478,1848.5631785714286,2022-06-09 08:30:00,loss,-1.0,-582.7371853712965,2,CISD+zone
2022-06-10 09:30:00,short,1843.493,1843.5171357142856,1843.058,1843.5171357142856,2022-06-10 09:35:00,loss,-1.0,-579.82349944444,2,CISD+zone
2022-06-13 12:20:00,short,1851.118,1851.1959714285713,1824.948,1851.1959714285713,2022-06-13 12:30:00,loss,-1.0,-576.9243819472177,2,CISD+zone
2022-06-14 08:50:00,short,1826.503,1826.6055142857144,1819.148,1819.148,2022-06-14 11:50:00,win,71.74609810464004,41185.11293961319,3,CISD+FVG
2022-06-14 12:00:00,short,1819.258,1819.2720000000002,1819.148,1819.148,2022-06-14 12:05:00,win,7.857142857082533,6128.298980017966,3,CISD+FVG
2022-06-14 13:35:00,short,1818.653,1818.6670857142858,1817.388,1818.6670857142858,2022-06-14 13:40:00,loss,-1.0,-810.6068196356375,3,CISD+FVG
2022-06-14 14:05:00,short,1815.238,1816.6982642857142,1809.153,1816.6982642857142,2022-06-14 14:35:00,loss,-1.0,-806.5537855374594,2,CISD
2022-06-20 14:45:00,long,1838.563,1837.4841571428572,1842.423,1837.4841571428572,2022-06-20 15:05:00,loss,-1.0,-802.5210166097721,2,CISD+zone
2022-06-21 13:25:00,short,1835.203,1835.9114285714286,1831.958,1835.9114285714286,2022-06-21 13:45:00,loss,-1.0,-798.5084115267232,2,CISD+zone
2022-06-24 13:05:00,short,1821.363,1821.5632,1816.898,1821.5632,2022-06-24 13:10:00,loss,-1.0,-794.5158694690897,2,CISD+zone
2022-06-30 07:40:00,short,1815.383,1815.4605571428572,1815.103,1815.103,2022-06-30 07:45:00,win,3.610241296739926,2854.052032858174,2,CISD+zone
